"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045727","positive regulation of translation","37/2383","164/18860",0.225609756097561,1.78556441460344,3.84248036521243,0.000285442532331024,0.0067747293090153,0.0058268907915694,"YTHDF2/GUF1/RBX1/COA3/PINK1/SYNCRIP/PRKDC/METTL3/DHX36/CDK5RAP1/RRAGA/EIF6/PRKAA1/TSC2/GSK3B/KHDRBS1/RPUSD3/AGO2/ELAVL1/PKM/RPUSD4/RMND1/AKT2/UPF3A/USP16/C1QBP/NGRN/BCL3/EIF3C/TRMT10C/DHX9/SH3BGRL/FASTKD3/AKT1/FASTKD2/CIRBP/RHEB",37
"GO:0051236","establishment of RNA localization","38/2383","170/18860",0.223529411764706,1.769099750685,3.83075838750229,0.000290044030346441,0.00685673259091725,0.00589742116206806,"AKAP8L/CETN2/TPR/LRPPRC/NUP85/CPSF6/G3BP2/METTL3/ATR/PEG10/CKAP5/ALYREF/AHCTF1/RAE1/SRSF3/TERF1/KIF5C/SARNP/ENY2/IGF2BP2/KHDRBS1/DDX25/RAN/NCBP2/PHAX/UPF3A/THOC2/EIF4E/NUTF2/RBM33/FYTTD1/RANBP2/DHX9/WNK1/CHTOP/NUP133/TOMM20/SENP2",38
"GO:0007626","locomotory behavior","46/2383","218/18860",0.211009174311927,1.67000966324924,3.78394958886659,0.000293191739632998,0.00690385745962583,0.00593795288680672,"OXR1/FGF12/PAFAH1B1/FZD4/SLC25A46/SNAP25/VPS35/CACNB4/LGI4/UCHL1/GLRB/RCAN1/ELP6/PRKCE/RCAN2/SNCA/CNTN1/CRH/HPRT1/SLC1A1/HEXA/TBCE/TMOD1/GIT1/EPHA4/AGTPBP1/PARK7/NEGR1/STRN/SPG21/RNF170/TUBA1A/IDO1/CRBN/GNAO1/CLCN3/SNCG/GAD1/PTEN/ASL/CDH23/SLURP1/SOD1/NAV2/ELAVL4/PENK",46
"GO:0007059","chromosome segregation","80/2383","434/18860",0.184331797235023,1.45887440027383,3.67794678963929,0.000300309515079906,0.00704373023408987,0.00605825634755625,"ANAPC5/AKAP8L/DCTN2/CSNK2A1/CUL3/CHMP2B/BECN1/DYNC1LI1/MLH1/KIF22/SMARCA4/CDC42/TPR/BCAS2/SMARCA2/CDC27/CHMP3/ZWILCH/KIF2A/ACTL6B/RAD21/DDB1/UBE2B/CCNB1/ZNF207/TUBGCP4/KAT5/CDC16/SLC25A5/CLASP2/BEX4/TTL/TERF1/CHMP5/CHMP2A/LCMT1/DYNC1H1/CHAMP1/RIOK3/TLK2/ARL8B/TUBGCP5/DMC1/ANAPC7/TUBG1/TUBB/USP9X/RAB11A/ZW10/RAN/NUMA1/SMC2/MAPRE3/ACTB/SMARCD2/BCCIP/SMC4/PTEN/TRAPPC12/MAD2L1BP/NTMT1/PPP2R2A/CENPN/TUBGCP3/CHMP4B/TLK1/BRD7/MIS18A/NIPBL/SMC5/LATS1/ACTR2/CCSAP/DRG1/POLDIP2/IK/CIAO1/TUBGCP2/HAUS2/SUN1",80
"GO:0031122","cytoplasmic microtubule organization","19/2383","65/18860",0.292307692307692,2.31343813551115,4.03392125008582,0.000301782420629963,0.00705062756948362,0.00606418869086607,"PAFAH1B1/MAPT/TUBGCP4/CLIP1/DYNC1H1/DLG1/TUBGCP5/TUBG1/RAB11A/NUMA1/TBCB/CRIPT/TUBGCP3/PCM1/CCDC88A/CLIP3/TUBGCP2/TPPP/CAMSAP2",19
"GO:0048199","vesicle targeting, to, from or within Golgi","12/2383","32/18860",0.375,2.96789760805707,4.23699228071,0.000315414220199026,0.00732575882309344,0.00630082689366462,"PDCD6/CUL3/TRAPPC11/TRAPPC2L/AP1AR/PPP6C/TFG/TMED2/KLHL12/TRAPPC2/TRAPPC12/TRAPPC1",12
"GO:0006289","nucleotide-excision repair","23/2383","86/18860",0.267441860465116,2.11664015458334,3.94699285789912,0.000316008322413996,0.00732575882309344,0.00630082689366462,"ERCC1/CETN2/GTF2H1/RBX1/SMARCA4/SLC30A9/SMARCA2/HUS1/ACTL6B/DDB1/KAT5/XPA/USP7/COMMD1/ERCC8/ACTB/SMARCD2/RPA3/BRD7/POLK/RPA2/GTF2H2/HMGB1",23
"GO:0061734","type 2 mitophagy","8/2383","16/18860",0.5,3.95719681074276,4.50024287802864,0.000321799633744302,0.00743121084719951,0.00639152534081855,"TIMM23/PINK1/HUWE1/VDAC1/VPS13C/CDC37/OPTN/MFN2",8
"GO:0044272","sulfur compound biosynthetic process","29/2383","119/18860",0.243697478991597,1.92871777330319,3.8649433961738,0.000324594402864403,0.00746691970589229,0.00642223824614712,"ACOT7/DLD/DLAT/PANK3/PDK3/PDHA1/PDHB/TECR/DIP2A/SNCA/ACSL6/MAT2B/MLYCD/ENOPH1/GSS/ACLY/MPC2/HAGH/SLC1A1/AKR1A1/SLC19A2/BCKDK/PDK2/PPCS/PDP1/PANK2/GGT1/LIAS/SP1",29
"GO:0000725","recombinational repair","43/2383","201/18860",0.213930348258706,1.69312898370088,3.75707778412266,0.000333592397186505,0.00764450623590991,0.00657497900806796,"SFPQ/FEN1/PSMD14/RAD54L/CSNK2A1/DMAP1/BRD8/UBE2N/XRCC6/PRKDC/HUS1/RAD50/REV3L/RAD21/KAT5/RUVBL2/MAGEF1/FUS/RTEL1/DMC1/POGZ/RAD51C/POLN/HTATSF1/MORF4L1/ABL1/WDR48/ACTB/PPP4R2/RPA3/INIP/C1QBP/ING3/RHNO1/ZMYND8/MEAF6/NIPBL/SMC5/RPA2/ACTR2/MBTD1/XRCC5/NABP2",43
"GO:1902414","protein localization to cell junction","30/2383","125/18860",0.24,1.89945446915653,3.83698076796604,0.000342761517426432,0.00782464364781484,0.00672991376321001,"GPHN/MAPK9/VPS35/EPB41L3/MAPT/F11R/GRIN2A/JAK1/KIF5C/ARHGAP44/NETO1/NRXN1/DLG1/OLFM1/MARVELD3/NSG1/GIT1/CDK5/TJP3/RAB11A/TRAF6/ACTB/LAMTOR2/KIF3A/LAMTOR3/ADAM10/ZDHHC15/VAMP4/RAB27B/NETO2",30
"GO:0034504","protein localization to nucleus","66/2383","345/18860",0.191304347826087,1.51405791019723,3.66473027750737,0.000345619058728429,0.00785987676902941,0.00676021749051764,"PIN1/YWHAZ/TOR1A/MAGED1/DMAP1/CACNB4/CSE1L/RAP1GDS1/TPR/DDX56/NUP85/SUMO3/PML/SKP1/SUPT7L/KPNA4/SUMO1/XPA/JAK1/YWHAE/CCT2/YWHAB/UFM1/ATF2/PRKAA1/HYAL2/TSC2/MBTPS1/AKIRIN2/CCT7/LMNA/CDK5/GSK3B/UBR5/KPNA3/CFL1/RAN/IPO11/PARK7/PHB2/ELAVL1/TNPO3/PSEN1/ARL2BP/NUTF2/RAB23/SESN2/DNAJB6/BCL3/RANBP2/IPO7/FNIP1/PLRG1/RANGAP1/TAF3/MCOLN1/SQSTM1/LATS1/STK11/NUP133/AKT1/ABCA7/TXN/SRC/GLIS2/SUN1",66
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","11/2383","28/18860",0.392857142857143,3.1092260655836,4.24752753744282,0.000349065955016676,0.00787835274322544,0.00677610852896325,"UCHL1/LRPPRC/ACTR10/MAPT/ARMCX3/KIF1B/NEFL/AGTPBP1/MAP1B/HSBP1/UBB",11
"GO:0047497","mitochondrion transport along microtubule","11/2383","28/18860",0.392857142857143,3.1092260655836,4.24752753744282,0.000349065955016676,0.00787835274322544,0.00677610852896325,"UCHL1/LRPPRC/ACTR10/MAPT/ARMCX3/KIF1B/NEFL/AGTPBP1/MAP1B/HSBP1/UBB",11
"GO:0043648","dicarboxylic acid metabolic process","26/2383","103/18860",0.252427184466019,1.99780809862741,3.86159059660179,0.00036055343488713,0.0081070304287967,0.0069727923873898,"GOT1/MDH1/FH/MDH2/DLD/SUCLA2/GLS/NIT2/GAD2/SDHB/ACLY/AASDHPPT/IDO1/SLC25A32/OAT/SLC19A1/ME3/GAD1/ASL/ME1/FAHD1/GLS2/FAHD2A/GGT1/SDHA/ME2",26
"GO:0032239","regulation of nucleobase-containing compound transport","9/2383","20/18860",0.45,3.56147712966849,4.35860298335216,0.000365641858858571,0.00816008939489968,0.00701842798209678,"AKAP8L/TPR/CPSF6/KHDRBS1/NCBP2/THOC2/RANBP2/DHX9/WNK1",9
"GO:2000434","regulation of protein neddylation","9/2383","20/18860",0.45,3.56147712966849,4.35860298335216,0.000365641858858571,0.00816008939489968,0.00701842798209678,"COPS3/COPS4/COPS6/COPS8/GPS1/COPS5/COPS7A/DCUN1D5/DCUN1D4",9
"GO:2000300","regulation of synaptic vesicle exocytosis","16/2383","51/18860",0.313725490196078,2.48294701850526,4.03283218649005,0.00036870745791642,0.00819791563493721,0.00705096203027802,"CACNB4/NPY/PREPL/PRKCG/RAB5A/SYN1/GIT1/CDK5/STXBP5/SYT8/RAB3GAP1/SYT13/RIMS1/PFN2/RIMS4/SV2B",16
"GO:0032886","regulation of microtubule-based process","55/2383","276/18860",0.199275362318841,1.57714365645545,3.67325560354978,0.000371853909569466,0.00823725271531473,0.00708479554021825,"PAFAH1B1/CHMP2B/TAOK1/CLTC/MKKS/TPR/ATXN7/STMN1/MACF1/TAC1/CHMP3/STMN2/PAK1/SNCA/MAPT/CLIP1/ARHGEF7/CKAP5/NAV3/RUFY3/CEP70/CLASP2/AKAP9/RAE1/MAP6/CHMP5/CHMP2A/DYNC1H1/TAC3/DIAPH1/PRKAA1/CAMSAP1/GIT1/GSK3B/ABL1/NUMA1/TBCD/MAPRE3/MAP1B/WDR62/RAC1/CHMP4B/RBM14/PPP2CA/STK11/ATF5/CCSAP/DRG1/CLIP3/NEFH/CCDC40/HAUS2/TPPP/CAMSAP2/TRIM37",55
"GO:0051646","mitochondrion localization","17/2383","56/18860",0.303571428571429,2.40258377795096,3.99742187243018,0.000378087054801231,0.00834442315411869,0.00717697198218535,"UCHL1/DNM1L/LRPPRC/ACTR10/MAPT/ARMCX3/MYO19/KIF1B/NEFL/AGTPBP1/MAP1B/ARMC1/MARK1/HSBP1/UBB/MFN2/MFN1",17
"GO:0051495","positive regulation of cytoskeleton organization","41/2383","191/18860",0.214659685863874,1.69890124859113,3.69193675491744,0.000420632459073322,0.00924927477102037,0.00795522766057015,"ACTN2/DSTN/CDC42/CTTN/PXN/CDC42EP5/TAC1/PRKCE/STMN2/PAK1/MAPT/WDR1/RICTOR/TPM1/CLIP1/CKAP5/NAV3/AKAP9/C15orf62/NRP1/DYNC1H1/DLG1/GIT1/TRIM27/CFL1/ABL1/NUMA1/LIMCH1/EPHA1/MAP1B/BAG4/FHOD3/RAC1/CCDC88A/DRG1/PFN2/LIMK1/PPM1E/CCL21/EVL/CD47",41
"GO:0031110","regulation of microtubule polymerization or depolymerization","26/2383","104/18860",0.25,1.97859840537138,3.80568941163768,0.000423842985963193,0.0092801236697683,0.00798176055300692,"TAOK1/ATXN7/STMN1/STMN2/PAK1/SNCA/MAPT/CLIP1/ARHGEF7/CKAP5/NAV3/CLASP2/AKAP9/CAMSAP1/GIT1/ABL1/NUMA1/TBCD/MAPRE3/MAP1B/RAC1/PPP2CA/DRG1/CLIP3/HAUS2/CAMSAP2",26
"GO:0016126","sterol biosynthetic process","21/2383","77/18860",0.272727272727273,2.15847098767787,3.87373873107674,0.000425138586443156,0.0092801236697683,0.00798176055300692,"MAPK1/SQLE/PRKAG2/CYB5R1/ACLY/PRKAA1/MBTPS1/FDPS/HMGCR/TM7SF2/EBP/IDI1/CYB5R3/NSDHL/ARV1/ERLIN1/GPR146/CYP51A1/AKT1/FDFT1/DHCR7",21
"GO:0010639","negative regulation of organelle organization","69/2383","367/18860",0.188010899182561,1.48799226126022,3.59024894078681,0.000428750098198226,0.00932492486299486,0.00802029370294633,"ERCC1/TMEFF2/BECN1/DYNC1LI1/TAOK1/SLC25A4/GHITM/MKKS/TMEM14A/TPR/PINK1/ATXN7/STMN1/IGF1/STMN2/ZWILCH/RAD50/MYADM/SNCA/RAD21/MAPT/F11R/CCNB1/ZNF207/PML/HUWE1/PHF23/SLC25A5/ARHGEF7/NAV3/CLASP2/TERF1/LCMT1/MTPN/RTEL1/SPTAN1/TMOD1/TBC1D7/LMNA/USP9X/MAP4/CORO1A/CFL1/ZW10/TMOD2/TBCD/RDX/MAP1B/ARFGEF1/MAD2L1BP/CAPZB/FNIP1/RAD1/SMCR8/RPS6KA2/SPTBN1/RBM14/RAB7A/GDI2/AKT1/SCFD1/CLIP3/IK/SRC/PSMD10/IFI6/CAMSAP2/PARL/TRIM37",69
"GO:0007008","outer mitochondrial membrane organization","7/2383","13/18860",0.538461538461538,4.26159656541528,4.47366111367463,0.000435892410713326,0.00944591488578407,0.0081243562591763,"SAMM50/MTX2/MTCH2/TOMM22/TOMM20/MTX1/MTCH1",7
"GO:0006836","neurotransmitter transport","45/2383","216/18860",0.208333333333333,1.64883200447615,3.64730324378012,0.000454178585906857,0.009806650261043,0.00843462188609846,"SLC32A1/TOR1A/SNAP25/SYN2/CACNB4/CADPS/NPY/PREPL/NAPA/SYT7/SYNJ1/SNCA/PRKCG/DNAJC5/SNAP23/STX11/GGCX/SLC6A15/RAB5A/SLC1A1/SYN1/DOC2A/NRXN1/SLC6A8/GIT1/CDK5/ICA1/PARK7/SLC1A6/PSEN1/STXBP5/UNC13C/OSBPL2/SYT8/GPR158/RAB3GAP1/SYT13/SNCG/RIMS1/SLC17A7/PTPRN2/RPH3AL/PFN2/RIMS4/SV2B",45
"GO:0042177","negative regulation of protein catabolic process","30/2383","127/18860",0.236220472440945,1.86954180035091,3.73913321900383,0.00045729010850332,0.0098383170466128,0.00846185823648514,"PIN1/CSNK2A1/VPS35/RBX1/UCHL5/SNCA/PRKCG/GRIN2A/PSMF1/TLK2/USP7/HMGCR/IGF2BP2/GSK3B/USP9X/GABARAPL2/PARK7/HSP90AB1/MYCBP2/SNX12/IRAK3/USP14/ANXA2/AZIN1/CYP51A1/RELA/NOS2/CSNK2B/FBXW7/UBXN2A",30
"GO:0045185","maintenance of protein location","19/2383","67/18860",0.283582089552239,2.24438028071978,3.88038435945339,0.000461264633003277,0.00988825724011685,0.00850481139968691,"RIT2/PINK1/RER1/PML/SKP1/SUPT7L/VPS13C/GPAA1/CDK5/PARK7/TMED2/ARL2BP/RANGAP1/TAF3/HK1/CCDC88A/AKT1/TXN/SUN1",19
"GO:0016358","dendrite development","49/2383","241/18860",0.203319502074689,1.60915057034353,3.6194058255813,0.000470126306715407,0.0099814154570504,0.00858493604107838,"MCF2/PAFAH1B1/FZD4/SLC25A46/YWHAH/RERE/SMAD1/CDC42/KIDINS220/RAP2A/EEF2K/DIP2A/PQBP1/ACTL6B/DHX36/RTN4IP1/ABI1/CAPRIN1/LRP8/HPRT1/DOCK10/MAP6/RAPGEF2/ARF4/NRP1/ARHGAP44/GIT1/EPHA4/CDK5/GSK3B/CFL1/ABL1/ITSN1/STRN/MAPRE3/PSEN1/MAP1B/MARK1/RAC1/FARP1/PTEN/ZMYND8/STK11/NFATC4/ZDHHC15/TMEM106B/SARM1/ELAVL4/CAMSAP2",49
"GO:0006284","base-excision repair","16/2383","52/18860",0.307692307692308,2.43519803738016,3.94116371875728,0.000470817352985745,0.0099814154570504,0.00858493604107838,"FEN1/RBX1/APEX1/DDB1/PRMT6/HUWE1/XPA/MBD4/SMUG1/PARP2/RPA3/XRCC4/PARG/RPA2/POLB/HMGB1",16
"GO:0051168","nuclear export","38/2383","174/18860",0.218390804597701,1.72843079089914,3.67102234227179,0.000471380731426944,0.0099814154570504,0.00858493604107838,"AKAP8L/CSE1L/TPR/NUP85/CPSF6/METTL3/YWHAE/ALYREF/RAE1/SRSF3/RITA1/EIF6/SARNP/PPM1A/ENY2/CDK5/GSK3B/KHDRBS1/DDX25/LSG1/RAN/PARK7/NEMF/NCBP2/PHAX/THOC2/EIF4E/NUTF2/RBM33/FYTTD1/HSPA9/RANBP2/DHX9/WNK1/RANGAP1/CHTOP/NUP133/TXN",38
"GO:0006109","regulation of carbohydrate metabolic process","40/2383","186/18860",0.21505376344086,1.7020201336528,3.659060945265,0.000472285667003053,0.0099814154570504,0.00858493604107838,"CLTC/PDK3/UCHL1/MTCH2/IGF1/ZBTB20/SNCA/PRKAG2/DDB1/GRB10/MLYCD/EIF6/LCMT1/PRKAA1/SORBS1/USP7/IRS2/GIT1/GSK3B/BCKDK/PDK2/GPD1/RORA/PSEN1/AKT2/PRKAG1/SESN2/DDIT4/LEPR/RANBP2/HDAC4/PPP2CA/INSR/AKT1/PTPN2/HMGB1/SRC/PPP1R3C/ARPP19/NLN",40
"GO:0008637","apoptotic mitochondrial changes","28/2383","116/18860",0.241379310344828,1.91037087415168,3.74023157421996,0.000481378280496209,0.010066865369398,0.00865843083100836,"MOAP1/VPS35/SLC25A4/GHITM/TMEM14A/DNM1L/MTCH2/PINK1/IGF1/DAP3/FIS1/TIMM50/SLC25A5/MLLT11/ATF2/PRKAA1/LMNA/GSK3B/VDAC2/BLOC1S2/CASP6/AKT1/MCL1/PSMD10/BCL2/IFI6/PLAUR/PARL",28
"GO:0030038","contractile actin filament bundle assembly","28/2383","116/18860",0.241379310344828,1.91037087415168,3.74023157421996,0.000481378280496209,0.010066865369398,0.00865843083100836,"TMEFF2/CUL3/MKKS/CDC42/PXN/STMN1/TAC1/PAK1/F11R/TPM1/CLASP2/NRP1/SORBS1/FHDC1/ABL1/LIMCH1/EPHA1/BAG4/FHOD3/RAC1/ASAP3/CCDC88A/PFN2/LIMK1/SRC/PPM1E/EVL/CD47",28
"GO:0043149","stress fiber assembly","28/2383","116/18860",0.241379310344828,1.91037087415168,3.74023157421996,0.000481378280496209,0.010066865369398,0.00865843083100836,"TMEFF2/CUL3/MKKS/CDC42/PXN/STMN1/TAC1/PAK1/F11R/TPM1/CLASP2/NRP1/SORBS1/FHDC1/ABL1/LIMCH1/EPHA1/BAG4/FHOD3/RAC1/ASAP3/CCDC88A/PFN2/LIMK1/SRC/PPM1E/EVL/CD47",28
"GO:1903421","regulation of synaptic vesicle recycling","11/2383","29/18860",0.379310344827586,3.00201137366692,4.10309080386758,0.000498613789712057,0.0103909723911771,0.00893719270244938,"AP2M1/TOR1A/SYT7/SNCA/CDK5/PARK7/ACTB/RAC1/SLC17A7/PLAA/VAMP4",11
"GO:0006901","vesicle coating","13/2383","38/18860",0.342105263157895,2.70755571261347,4.0069698690156,0.000508107586153986,0.0104792809406448,0.00901314618342842,"PDCD6/CUL3/TRAPPC11/TRAPPC2L/AP3M2/PPP6C/TFG/TMED2/KLHL12/TRAPPC2/TRAPPC12/TRAPPC1/AP3S2",13
"GO:0045324","late endosome to vacuole transport","13/2383","38/18860",0.342105263157895,2.70755571261347,4.0069698690156,0.000508107586153986,0.0104792809406448,0.00901314618342842,"STAM/CHMP2B/BECN1/CHMP3/VPS28/VTA1/TMEM50B/CHMP5/CHMP2A/LEPROTL1/SNF8/PIK3R4/CHMP4B",13
"GO:0050685","positive regulation of mRNA processing","13/2383","38/18860",0.342105263157895,2.70755571261347,4.0069698690156,0.000508107586153986,0.0104792809406448,0.00901314618342842,"TRA2B/CCNB1/DHX36/CELF4/SNW1/NCL/PRMT5/NCBP2/UPF3A/WDR77/CIRBP/STH/RBMXL1",13
"GO:0051881","regulation of mitochondrial membrane potential","21/2383","78/18860",0.269230769230769,2.13079828270764,3.80578109183214,0.000513488052791509,0.0105538558204331,0.0090772874443556,"GOT1/NDUFC2/VCP/ARL6IP5/MTCH2/PINK1/MAPT/MLLT11/NNT/NDUFS6/PARK7/ABL1/UBB/PANK2/PRDX3/SOD1/PPA2/SRC/MFN1/BCL2/IFI6",21
"GO:0021987","cerebral cortex development","31/2383","134/18860",0.23134328358209,1.83094180795561,3.67098644442423,0.000544129492150635,0.0111453373032635,0.00958601596301425,"RTN4/PAFAH1B1/TRA2B/MKKS/TACC1/NPY/LHX6/TUBB2A/YWHAE/LRP8/CDH2/ARX/AKIRIN2/TMEM14B/TBR1/NEFL/CDK5/GSK3B/P2RY12/SRD5A1/PSEN1/FOXG1/TUBA1A/WDR62/RAC1/PLCB1/CNTNAP2/SLC2A1/MBOAT7/CUL5/SUN1",31
"GO:0007042","lysosomal lumen acidification","10/2383","25/18860",0.4,3.16575744859421,4.12077867462101,0.000546831509426261,0.011162454805046,0.00960073859014239,"ATP6V0A1/ATP6V1A/ATP6V1D/ATP6AP2/VMA21/ATP6V0C/ATP6AP1/ATP6V0B/ATP6V1H/TMEM106B",10
"GO:0019318","hexose metabolic process","50/2383","249/18860",0.200803212851406,1.58923566696496,3.55947647325414,0.000558401175750666,0.0113598552114447,0.00977052110953636,"GOT1/H6PD/MDH2/PFKM/DLAT/PDK3/PDHA1/SLC25A11/PDHB/IGF1/PGAM1/PRKAG2/DDB1/ALDOA/MLYCD/ADPGK/KBTBD2/GAPDH/GPI/LCMT1/TPI1/PRKAA1/ENO2/SORBS1/USP7/IRS2/PFKP/BCKDK/AKR1B1/PDK2/PKM/GPD1/RORA/G6PC3/AKT2/PRKAG1/SESN2/PDX1/LEPR/RANBP2/INSR/HK1/SLC35A2/AKT1/FUT8/PTPN2/HMGB1/ARPP19/NLN/MPI",50
"GO:0097479","synaptic vesicle localization","18/2383","63/18860",0.285714285714286,2.26125532042443,3.81339063646354,0.000584064326822933,0.0118416567414507,0.0101849147731799,"TOR1A/SYN2/PINK1/SYNJ1/SNCA/AP3M2/SYNDIG1/DNM3/KIF1B/KIF5C/SYN1/CDH2/NRXN1/CDK5/BLOC1S2/PTEN/BLOC1S4/AP3S2",18
"GO:0032007","negative regulation of TOR signaling","24/2383","95/18860",0.252631578947368,1.99942575700687,3.71381560421118,0.000589014192643703,0.0119016685344662,0.0102365304390106,"PDCD6/YWHAZ/CUL3/RBX1/UBE2N/BTRC/STAMBPL1/UBE3A/PRKAA1/TSC2/USP7/TBC1D7/GSK3B/PRKACB/CSNK1A1/UBR1/SESN2/ITFG2/DDIT4/FNIP1/SESN1/STK11/AKT1/SRC",24
"GO:0035384","thioester biosynthetic process","16/2383","53/18860",0.30188679245283,2.3892509045994,3.85159967460846,0.00059626284600684,0.011967275442842,0.0102929584190584,"DLD/DLAT/PDK3/PDHA1/PDHB/TECR/DIP2A/SNCA/ACSL6/MLYCD/ACLY/MPC2/BCKDK/PDK2/PPCS/PDP1",16
"GO:0071616","acyl-CoA biosynthetic process","16/2383","53/18860",0.30188679245283,2.3892509045994,3.85159967460846,0.00059626284600684,0.011967275442842,0.0102929584190584,"DLD/DLAT/PDK3/PDHA1/PDHB/TECR/DIP2A/SNCA/ACSL6/MLYCD/ACLY/MPC2/BCKDK/PDK2/PPCS/PDP1",16
"GO:0034976","response to endoplasmic reticulum stress","56/2383","288/18860",0.194444444444444,1.53890987084441,3.50481682728656,0.000621300434972723,0.0124280866273306,0.0106892984534825,"ERLEC1/PDIA3/TOR1A/AIFM1/VCP/JKAMP/UBXN8/SERINC3/EIF2S1/PIAS2/ATAD3A/FIS1/PML/STUB1/CREB3L1/MAN1A2/UBA5/DERL1/UFM1/PSMC6/PARP8/CREB3/MBTPS1/HERPUD1/RHBDD2/COPS5/GSK3B/ERP29/PARK7/ABL1/AFF4/TMED2/AKT2/RNFT2/FOXRED2/ERN2/SESN2/UBQLN1/FAF1/ERLIN1/PDX1/USP14/CANX/RASGRF1/SEL1L/NRBF2/DNAJC10/AKT1/CUL5/ABCA7/FBXO17/PTPN2/UBE4B/BCL2/UBXN2A/TMEM259",56
"GO:0051223","regulation of protein transport","82/2383","458/18860",0.179039301310044,1.41698750428343,3.43562336172437,0.000646837145620256,0.0128957765598492,0.0110915548443726,"NDFIP2/PGRMC1/GNAS/ERLEC1/PFKM/PRKAR1A/SNAP25/CD200/VPS35/DMAP1/ASPH/TMEM30A/DNM1L/RAP1GDS1/TPR/ACVR1C/SYT7/NR1D1/PRKCE/IGF1/SEC24A/VPS28/NDFIP1/SUMO1/YWHAE/VSNL1/ENSA/RUFY3/MPC2/CRH/YWHAB/UFM1/PPIA/ARHGAP44/CASR/HYAL2/HSPA8/PPM1A/ENY2/LRRC8A/HMGCR/IRS2/CDK5/GSK3B/COMMD1/UBR5/ERP29/RAB11A/OSBP/RAN/PARK7/PSEN1/RAB11FIP1/CHRM3/FAM3D/RAC1/PLCB1/RAB23/SNX12/OAZ2/GNAO1/PDX1/RHBDF1/CNST/OAZ1/DYNLL1/RANGAP1/PCM1/ADRA2C/MYRIP/SLC8B1/LYPLAL1/NPFF/CYP51A1/SOX4/RPH3AL/SCFD1/APBB1/NOS2/TXN/VAMP4/CELA2A",82
"GO:0000910","cytokinesis","41/2383","195/18860",0.21025641025641,1.66405199220978,3.54476682944414,0.000654506725682869,0.0129690239462775,0.01115455433882,"ATXN10/CETN2/PIN1/CUL3/CHMP2B/BECN1/EXOC7/DCTN3/EXOC1/CDC42/STMN1/PRKCE/CHMP3/CALM1/ORC4/EXOC5/MYO19/CXCR5/AHCTF1/EXOC6/CHMP5/CHMP2A/GIT1/KLHL9/CFL1/RAB11A/MTMR3/TTC19/ARF1/RHOB/EXOC2/PIK3R4/STAMBP/WNK1/SPTBN1/SH3GLB1/CHMP4B/ARL3/ACTR2/CIT/POLDIP2",41
"GO:0032206","positive regulation of telomere maintenance","20/2383","74/18860",0.27027027027027,2.1390253031042,3.73348450607738,0.000654847890281862,0.0129690239462775,0.01115455433882,"ERCC1/UCHL5/RAD50/MAPK1/PML/DHX36/ATR/CCT2/TFPT/INO80D/TERF1/RUVBL2/RTEL1/INO80B/CCT7/MAP2K7/PKIB/ACTR8/PRKCQ/NABP2",20
"GO:0009411","response to UV","35/2383","159/18860",0.220125786163522,1.74216211793706,3.57393961628411,0.000663407984020236,0.0130951919221948,0.0112630704113493,"FEN1/ERCC1/MSH2/RBX1/EIF2S1/HUS1/CUL4B/DDB1/UBE2B/PML/METTL3/DHX36/MC1R/ATR/XPA/CDKN2D/RUVBL2/PRKAA1/HYAL2/MAPK8/MAP2K7/ERCC8/BCL3/RHNO1/SDE2/STK11/NFATC4/POLK/AKT1/RELA/CIRBP/GTF2H2/FBXW7/UBE4B/BCL2",35
"GO:0035967","cellular response to topologically incorrect protein","29/2383","124/18860",0.233870967741935,1.85094689534742,3.61540656593073,0.000670523182260344,0.0131921024772997,0.0113464224089553,"DNAJC18/ERLEC1/CUL3/PACRG/VCP/EIF2S1/PIAS2/ATAD3A/STUB1/CREB3L1/DERL1/PARP8/CREB3/MBTPS1/AKIRIN2/HERPUD1/RHBDD2/COPS5/UBR5/UBR4/TMED2/AKT2/OPTN/ERN2/DNAJC10/AKT1/CUL5/ABCA7/PTPN2",29
"GO:0016072","rRNA metabolic process","53/2383","270/18860",0.196296296296296,1.55356615532864,3.48412716405174,0.000680565778426093,0.0133457833467753,0.0114786021023928,"YTHDF2/WBP11/RRP36/PWP1/SMARCA4/RRP1/DDX56/POP4/PRKDC/POLR2E/GTF3C4/MAPT/NSUN4/TSR1/LAS1L/C1D/RPS16/POP7/NOLC1/EBNA1BP2/EIF6/RIOK3/NCL/PIH1D1/EXOSC9/WDR74/UTP23/NHP2/NOC4L/RPUSD4/EXOSC4/POLR1B/ERN2/ZNHIT3/DDX11/AK6/SPIN1/IMP3/DIS3L/WDR18/IMP4/NIFK/UTP18/RPP40/RPL7L1/SDE2/RPL35A/METTL15/FRG1/EMG1/DIS3/PELO/MAK16",53
